,accession,pred_prob,protein,protein_probability,mRNA,y
2929,YPL145C,0.9415565729141235,YPL145C,1.0,3.61,1
2930,YPL075W,0.1895902305841446,YPL075W,0.0,0.8,0
2931,YKR021W,0.16500748693943024,YKR021W,0.26,0.91,0
2932,YOL117W,0.359394371509552,YOL117W,0.0,0.83,0
2933,YDR088C,0.359394371509552,YDR088C,0.0,0.78,0
2934,YDR527W,0.5210292339324951,YDR527W,0.64,1.23,0
2935,YLR247C,0.9382604956626892,YLR247C,1.0,0.8,0
2936,YBR274W,0.27107569575309753,YBR274W,0.0,0.97,0
2937,YKL069W,0.359394371509552,YKL069W,0.0,1.02,0
2938,YAR003W,0.2702142596244812,YAR003W,0.0,1.48,0
2939,YDR373W,0.24156858026981354,YDR373W,0.26,2.18,0
2940,YMR104C,0.2403433620929718,YMR104C,0.3,0.71,0
2941,YHR182W,0.8779386281967163,YHR182W,1.0,0.69,0
2942,YER180C,0.359394371509552,YER180C,0.0,0.56,0
2943,YPL137C,0.359394371509552,YPL137C,0.0,0.94,1
2944,YKL005C,0.34884727001190186,YKL005C,0.7,0.56,0
2945,YDR379W,0.8889426589012146,YDR379W,0.98,1.04,0
2946,YDR201W,0.5749767422676086,YDR201W,0.93,1.25,0
2947,YNL152W,0.3352438807487488,YNL152W,0.0,1.09,0
2948,YMR166C,0.359394371509552,YMR166C,0.0,0.77,0
2949,YGR025W,0.1446971595287323,YGR025W,0.0,1.6,0
2950,YMR286W,0.18060992658138275,YMR286W,0.0,2.48,0
2951,YAL051W,0.17113490402698517,YAL051W,0.0,1.33,0
2952,YKL111C,0.359394371509552,YKL111C,0.0,0.78,0
2953,YOR176W,0.9321243166923523,YOR176W,1.0,1.96,1
2954,YDR382W,0.9245088696479797,YDR382W,1.0,84.12,1
2955,YLR198C,0.16425029933452606,YLR198C,0.0,8.79,0
2956,YER097W,0.1446971595287323,YER097W,0.0,0.43,0
2957,YOR337W,0.32791849970817566,YOR337W,0.0,1.09,0
2958,YGL215W,0.14378100633621216,YGL215W,0.0,1.7,0
2959,YPL224C,0.359394371509552,YPL224C,0.0,0.96,0
2960,YPR044C,0.14641840755939484,YPR044C,0.0,6.51,0
2961,YDR362C,0.359394371509552,YDR362C,0.0,0.65,0
2962,YER088C,0.37557289004325867,YER088C,0.91,2.05,1
2963,YLL050C,0.8819275498390198,YLL050C,1.0,15.07,1
2964,YGR215W,0.359394371509552,YGR215W,0.0,1.36,0
2965,YGR133W,0.5369711518287659,YGR133W,0.81,0.96,0
2966,YOR010C,0.1473357081413269,YOR010C,0.0,3.09,0
2967,YDR415C,0.359394371509552,YDR415C,0.0,1.02,0
2968,YPL180W,0.22852975130081177,YPL180W,0.28,1.08,1
2969,YPL109C,0.2317865639925003,YPL109C,0.0,0.56,0
2970,YBR120C,0.1441647708415985,YBR120C,0.0,1.61,0
2971,YLR167W,0.943993330001831,YLR167W,1.0,26.75,1
2972,YKL116C,0.359394371509552,YKL116C,0.0,1.04,0
2973,YCR006C,0.17485985159873962,YCR006C,0.39,0.46,0
2974,YNR058W,0.359394371509552,YNR058W,0.0,0.68,0
2975,YOR354C,0.5097375512123108,YOR354C,1.0,1.2,1
2976,YDR189W,0.9407597780227661,YDR189W,1.0,1.09,1
2977,YGL026C,0.9411709904670715,YGL026C,1.0,5.73,1
2978,YMR228W,0.21405160427093506,YMR228W,0.0,0.78,0
2979,YLR006C,0.9412553310394287,YLR006C,1.0,0.56,1
2980,YCL042W,0.31553301215171814,YCL042W,0.0,0.76,0
2981,YFR051C,0.9152066111564636,YFR051C,1.0,2.7,1
2982,YMR264W,0.875872015953064,YMR264W,1.0,2.16,0
2983,YGL076C,0.359394371509552,YGL076C,0.0,32.06,1
2984,YPL216W,0.1433478593826294,YPL216W,0.21,1.22,0
2985,YKL208W,0.159695103764534,YKL208W,0.0,0.49,0
2986,YHL027W,0.2188490331172943,YHL027W,0.46,1.03,0
2987,YGR050C,0.359394371509552,YGR050C,0.0,0.58,0
2988,YJR053W,0.35096052289009094,YJR053W,0.86,0.29,0
2989,YNL011C,0.359394371509552,YNL011C,0.0,0.91,0
2990,YFL065C,0.13939860463142395,YFL065C,0.0,0.25,0
2991,YIR042C,0.359394371509552,YIR042C,0.0,0.33,0
2992,YKR035C,0.14778585731983185,YKR035C,0.0,0.86,0
2993,YDL182W,0.941900372505188,YDL182W,1.0,4.44,1
2994,YKR095W,0.9440004825592041,YKR095W,1.0,1.37,1
2995,YOL054W,0.432439923286438,YOL054W,0.56,0.69,0
2996,YJR045C,0.9418405294418335,YJR045C,1.0,6.13,1
2997,YCL028W,0.9423104524612427,YCL028W,1.0,2.26,1
2998,YBR191W,0.9443431496620178,YBR191W,1.0,49.18,1
2999,YGL187C,0.8823634386062622,YGL187C,1.0,4.23,1
3000,YER078C,0.9390855431556702,YER078C,0.99,0.72,1
3001,YMR084W,0.37503448128700256,YMR084W,0.32,0.48,0
3002,YGL179C,0.3680034875869751,YGL179C,0.8,0.43,0
3003,YML085C,0.9410489201545715,YML085C,1.0,2.76,1
3004,YMR246W,0.8904126882553101,YMR246W,1.0,3.45,1
3005,YGR269W,0.1612091362476349,YGR269W,0.0,0.84,0
3006,YML074C,0.9281922578811646,YML074C,1.0,4.9,1
3007,YJR065C,0.9440433979034424,YJR065C,1.0,2.88,1
3008,YNL240C,0.359394371509552,YNL240C,0.0,1.3,1
3009,YKL149C,0.22487224638462067,YKL149C,0.24,0.82,0
3010,YMR312W,0.359394371509552,YMR312W,0.0,1.52,0
3011,YDR499W,0.1509421318769455,YDR499W,0.0,0.45,0
3012,YLR117C,0.29843512177467346,YLR117C,0.0,0.75,0
3013,YDL136W,0.9425226449966431,YDL136W,1.0,21.49,1
3014,YPL061W,0.9412655830383301,YPL061W,1.0,4.7,1
3015,YOL052C-A,0.15746967494487762,YOL052C-A,0.0,1.8,0
3016,YLR090W,0.359394371509552,YLR090W,0.0,1.28,0
3017,YLR381W,0.15235184133052826,YLR381W,0.0,0.63,0
3018,YCR079W,0.20665782690048218,YCR079W,0.0,0.81,0
3019,YPL108W,0.2998959422111511,YPL108W,0.0,0.57,0
3020,YPL249C,0.19992466270923615,YPL249C,0.0,0.44,1
3021,YPL026C,0.21246789395809174,YPL026C,0.0,1.47,0
3022,YOR319W,0.17188353836536407,YOR319W,0.0,0.99,0
3023,YMR092C,0.9080355167388916,YMR092C,1.0,1.59,1
3024,YGL212W,0.359394371509552,YGL212W,0.0,0.5,0
3025,YOL136C,0.24046935141086578,YOL136C,0.0,1.63,0
3026,YML109W,0.19753007590770721,YML109W,0.32,0.61,1
3027,YIR011C,0.359394371509552,YIR011C,0.0,1.59,0
3028,YDL084W,0.9435511827468872,YDL084W,1.0,6.75,1
3029,YMR080C,0.8737072348594666,YMR080C,1.0,1.27,1
3030,YJL158C,0.17620806396007538,YJL158C,0.0,20.76,0
3031,YLR368W,0.1571771800518036,YLR368W,0.0,0.73,0
3032,YOR236W,0.3040347099304199,YOR236W,0.0,1.35,0
3033,YJR069C,0.9279436469078064,YJR069C,1.0,1.76,1
3034,YER170W,0.359394371509552,YER170W,0.0,0.44,0
3035,YLR425W,0.9432039856910706,YLR425W,1.0,1.29,0
3036,YLR349W,0.1446971595287323,YLR349W,0.0,0.48,0
3037,YOR123C,0.34483906626701355,YOR123C,0.66,1.4,1
3038,YBR208C,0.2291097491979599,YBR208C,0.41,1.16,1
3039,YPL051W,0.1593947857618332,YPL051W,0.0,1.74,0
3040,YLL026W,0.9024555683135986,YLL026W,1.0,9.45,1
3041,YDR094W,0.22077803313732147,YDR094W,0.0,1.23,0
3042,YKR056W,0.5444151759147644,YKR056W,0.72,1.42,1
3043,YBL092W,0.9441930055618286,YBL092W,1.0,28.78,1
3044,YAL061W,0.15793801844120026,YAL061W,0.0,0.5,0
3045,YDR336W,0.35942405462265015,YDR336W,0.48,0.63,0
3046,YBR079C,0.9240183234214783,YBR079C,1.0,3.04,1
3047,YMR091C,0.1649668663740158,YMR091C,0.0,1.64,1
3048,YDL069C,0.15592284500598907,YDL069C,0.0,1.41,0
3049,YPR157W,0.16199690103530884,YPR157W,0.0,0.85,0
3050,YOL061W,0.9436632990837097,YOL061W,1.0,3.98,1
3051,YCL008C,0.1952970027923584,YCL008C,0.0,0.71,0
3052,YDR376W,0.39022913575172424,YDR376W,0.59,1.99,0
3053,YLR153C,0.8909764885902405,YLR153C,1.0,4.15,1
3054,YBR167C,0.19890104234218597,YBR167C,0.0,0.84,0
3055,YHR021C,0.9362495541572571,YHR021C,0.99,52.46,1
3056,YJR056C,0.20891737937927246,YJR056C,0.0,0.79,0
3057,YER006W,0.9131120443344116,YER006W,1.0,4.03,1
3058,YBR122C,0.22274665534496307,YBR122C,0.0,1.57,0
3059,YPL110C,0.37301766872406006,YPL110C,0.4,0.76,1
3060,YLR070C,0.359394371509552,YLR070C,0.0,0.93,0
3061,YOR203W,0.1446971595287323,YOR203W,0.0,1.68,0
3062,YOR279C,0.25063031911849976,YOR279C,0.65,0.65,0
3063,YNL307C,0.668321967124939,YNL307C,1.0,2.39,1
3064,YLR027C,0.9206830263137817,YLR027C,1.0,5.79,1
3065,YJL030W,0.19117788970470428,YJL030W,0.0,1.7,0
3066,YIL011W,0.15816667675971985,YIL011W,0.0,1.92,0
3067,YER150W,0.1941719651222229,YER150W,0.0,0.96,0
3068,YPL002C,0.2496488243341446,YPL002C,0.0,1.68,0
3069,YIR026C,0.9389472007751465,YIR026C,1.0,1.4,1
3070,YDR148C,0.8399794697761536,YDR148C,0.99,1.04,1
3071,YDR076W,0.16066813468933105,YDR076W,0.0,0.39,0
3072,YNL100W,0.17621633410453796,YNL100W,0.0,1.49,0
3073,YMR086W,0.4816333055496216,YMR086W,0.81,0.8,1
3074,YMR315W,0.9420410394668579,YMR315W,1.0,4.55,1
3075,YJR025C,0.2534411549568176,YJR025C,0.54,1.68,1
3076,YML023C,0.19518062472343445,YML023C,0.0,1.3,0
3077,YJL156C,0.15820728242397308,YJL156C,0.0,0.59,0
3078,YPL242C,0.9362495541572571,YPL242C,0.99,1.26,0
3079,YER066W,0.16566607356071472,YER066W,0.0,0.75,0
3080,YFL002C,0.4004109501838684,YFL002C,0.44,1.54,1
3081,YBL029W,0.13914074003696442,YBL029W,0.0,0.49,0
3082,YPR084W,0.35084211826324463,YPR084W,0.0,1.03,0
3083,YKL087C,0.21336768567562103,YKL087C,0.0,1.17,0
3084,YOR043W,0.2742769122123718,YOR043W,0.0,1.16,1
3085,YDL086W,0.23483529686927795,YDL086W,0.0,3.25,1
3086,YLR344W,0.359394371509552,YLR344W,0.0,7.33,1
3087,YLR190W,0.359394371509552,YLR190W,0.0,0.99,0
3088,YOR275C,0.5392580628395081,YOR275C,0.83,0.63,0
3089,YKR004C,0.1718338280916214,YKR004C,0.0,0.74,0
3090,YLR284C,0.17220915853977203,YLR284C,0.0,0.75,0
3091,YLR397C,0.9430806636810303,YLR397C,1.0,0.81,1
3092,YPR181C,0.9399609565734863,YPR181C,1.0,2.17,1
3093,YDR083W,0.9421843886375427,YDR083W,1.0,2.48,1
3094,YPL111W,0.885585367679596,YPL111W,1.0,1.73,1
3095,YNL213C,0.16714778542518616,YNL213C,0.21,0.83,0
3096,YNL088W,0.831892192363739,YNL088W,1.0,2.43,1
3097,YAR035W,0.22324125468730927,YAR035W,0.0,0.35,1
3098,YJL199C,0.18268123269081116,YJL199C,0.0,0.74,0
3099,YMR116C,0.9422677159309387,YMR116C,1.0,52.33,1
3100,YKL140W,0.359394371509552,YKL140W,0.0,1.3,1
3101,YBR087W,0.7583274841308594,YBR087W,0.99,1.8,1
3102,YDL100C,0.9411744475364685,YDL100C,1.0,5.03,1
3103,YMR205C,0.9433373808860779,YMR205C,1.0,4.74,1
3104,YGR161C,0.19543351233005524,YGR161C,0.0,0.71,0
3105,YMR152W,0.8461756706237793,YMR152W,0.95,0.85,1
3106,YGL049C,0.9362495541572571,YGL049C,0.99,1.26,1
3107,YMR154C,0.3819211721420288,YMR154C,0.37,0.33,0
3108,YDR172W,0.9364703297615051,YDR172W,1.0,3.96,1
3109,YPL235W,0.9205614328384399,YPL235W,0.99,2.0,1
3110,YLR121C,0.3222745656967163,YLR121C,0.0,0.49,0
3111,YMR251W,0.23799797892570496,YMR251W,0.0,12.35,0
3112,YMR127C,0.16948509216308594,YMR127C,0.0,0.71,0
3113,YKL182W,0.9422667622566223,YKL182W,1.0,6.28,1
3114,YIL096C,0.37503448128700256,YIL096C,0.32,1.27,0
3115,YPL020C,0.5054797530174255,YPL020C,0.62,1.27,0
3116,YBR067C,0.359394371509552,YBR067C,0.0,6.63,0
3117,YML099C,0.17224836349487305,YML099C,0.0,0.72,0
3118,YOR162C,0.7169466018676758,YOR162C,0.98,0.67,0
3119,YOR101W,0.9362495541572571,YOR101W,0.99,1.2,0
3120,YDL219W,0.2199241667985916,YDL219W,0.0,2.32,0
3121,YPR045C,0.3239753544330597,YPR045C,0.0,0.63,0
3122,YPL263C,0.9442085027694702,YPL263C,1.0,1.73,1
3123,YPL107W,0.359394371509552,YPL107W,0.0,0.83,0
3124,YML096W,0.327212929725647,YML096W,0.0,0.87,0
3125,YDL002C,0.3113374710083008,YDL002C,0.0,1.61,0
3126,YJR099W,0.359394371509552,YJR099W,0.0,0.75,0
3127,YKL172W,0.9349083304405212,YKL172W,1.0,3.2,1
3128,YOR330C,0.20044364035129547,YOR330C,0.0,0.89,0
3129,YDL200C,0.36825937032699585,YDL200C,0.26,1.57,0
3130,YOR350C,0.42642149329185486,YOR350C,0.96,0.65,0
3131,YCR002C,0.9269441366195679,YCR002C,0.99,1.72,1
3132,YLL056C,0.3662964999675751,YLL056C,0.24,0.36,0
3133,YPL153C,0.38650718331336975,YPL153C,0.76,0.92,1
3134,YLR318W,0.5400450825691223,YLR318W,0.83,0.72,0
3135,YML049C,0.2819298505783081,YML049C,0.24,0.91,1
3136,YOL113W,0.359394371509552,YOL113W,0.0,0.5,0
3137,YLR208W,0.8454096913337708,YLR208W,1.0,3.75,1
3138,YBR089W,0.359394371509552,YBR089W,0.0,1.14,0
3139,YDL233W,0.31111371517181396,YDL233W,0.0,0.62,0
3140,YIL153W,0.17769013345241547,YIL153W,0.0,0.59,0
3141,YOR122C,0.943682849407196,YOR122C,1.0,9.79,1
3142,YDL129W,0.13980405032634735,YDL129W,0.0,0.56,0
3143,YBL008W,0.9214717745780945,YBL008W,0.99,0.76,0
3144,YFR004W,0.9437019228935242,YFR004W,1.0,2.89,1
3145,YJL060W,0.3585103154182434,YJL060W,0.84,0.68,1
3146,YOR323C,0.9441552758216858,YOR323C,1.0,3.7,1
3147,YCR081W,0.5812706351280212,YCR081W,1.0,0.72,0
3148,YFR053C,0.9433109760284424,YFR053C,1.0,3.59,1
3149,YML069W,0.8024036884307861,YML069W,0.99,1.85,1
3150,YKL112W,0.8404497504234314,YKL112W,1.0,1.27,1
3151,YOR340C,0.9441928863525391,YOR340C,1.0,2.43,1
3152,YFL001W,0.3790116012096405,YFL001W,0.35,0.93,1
3153,YMR097C,0.2543250322341919,YMR097C,0.0,0.74,0
3154,YGR241C,0.359394371509552,YGR241C,0.0,0.87,0
3155,YLR264W,0.9440659284591675,YLR264W,1.0,21.78,1
3156,YHR193C,0.9442176222801208,YHR193C,1.0,16.37,1
3157,YER091C,0.8666635155677795,YER091C,1.0,2.85,1
3158,YNL053W,0.16128988564014435,YNL053W,0.0,1.16,0
3159,YOR060C,0.1458764374256134,YOR060C,0.0,1.01,0
3160,YPL151C,0.359394371509552,YPL151C,0.0,0.54,0
3161,YHL006C,0.1462678760290146,YHL006C,0.0,0.43,0
3162,YDR444W,0.41151493787765503,YDR444W,0.96,0.15,0
3163,YPL253C,0.221349835395813,YPL253C,0.0,0.74,0
3164,YGR042W,0.1489602029323578,YGR042W,0.0,0.99,0
3165,YCR089W,0.15381111204624176,YCR089W,0.0,0.67,0
3166,YMR208W,0.57806396484375,YMR208W,0.93,1.14,1
3167,YOL142W,0.359394371509552,YOL142W,0.0,1.28,0
3168,YNL140C,0.1405653953552246,YNL140C,0.0,0.82,0
3169,YDL155W,0.3527107834815979,YDL155W,0.0,1.01,0
3170,YPR148C,0.9376627206802368,YPR148C,1.0,2.02,1
3171,YGL073W,0.21473224461078644,YGL073W,0.0,0.68,0
3172,YBR101C,0.9435964226722717,YBR101C,1.0,1.63,1
3173,YOL090W,0.2275533825159073,YOL090W,0.62,1.17,1
3174,YLR105C,0.16519242525100708,YLR105C,0.0,0.87,0
3175,YER112W,0.4228794574737549,YER112W,0.92,1.55,0
3176,YAL016W,0.9413927793502808,YAL016W,1.0,3.12,1
3177,YGL261C,0.14084456861019135,YGL261C,0.0,0.55,0
3178,YDR516C,0.359394371509552,YDR516C,0.0,3.57,1
3179,YHR186C,0.9201102256774902,YHR186C,1.0,0.75,0
3180,YAL039C,0.26810911297798157,YAL039C,0.28,1.63,1
3181,YBR259W,0.33285078406333923,YBR259W,0.69,0.7,0
3182,YPR050C,0.2001788467168808,YPR050C,0.0,1.02,0
3183,YIR007W,0.359394371509552,YIR007W,0.0,0.44,0
3184,YJR049C,0.39646103978157043,YJR049C,0.43,1.06,1
3185,YEL077C,0.13829657435417175,YEL077C,0.0,2.28,0
3186,YGR178C,0.359394371509552,YGR178C,0.0,2.17,1
3187,YGR179C,0.14698190987110138,YGR179C,0.0,0.51,0
3188,YDR066C,0.1970154047012329,YDR066C,0.0,0.65,0
3189,YOL121C,0.90288907289505,YOL121C,1.0,26.25,1
3190,YHR022C,0.14490906894207,YHR022C,0.0,0.68,0
3191,YOL077C,0.941378653049469,YOL077C,1.0,4.18,1
3192,YPL105C,0.4947683811187744,YPL105C,0.98,1.7,1
3193,YNR001C,0.9448015093803406,YNR001C,1.0,2.05,1
3194,YLR135W,0.6315357089042664,YLR135W,1.0,1.13,0
3195,YGR109C,0.3105098605155945,YGR109C,0.0,1.07,0
3196,YPL177C,0.14045587182044983,YPL177C,0.0,1.89,0
3197,YLR467W,0.1477125734090805,YLR467W,0.0,2.93,0
3198,YLR202C,0.13721103966236115,YLR202C,0.0,1.04,0
3199,YLR275W,0.29326921701431274,YLR275W,0.29,1.16,0
3200,YOR357C,0.2559491991996765,YOR357C,0.0,1.34,1
3201,YNR029C,0.17141839861869812,YNR029C,0.0,1.15,1
3202,YDR346C,0.9136800765991211,YDR346C,1.0,4.05,1
3203,YNL112W,0.9316131472587585,YNL112W,1.0,6.23,1
3204,YDL033C,0.14743724465370178,YDL033C,0.0,0.79,0
3205,YNL203C,0.2805708646774292,YNL203C,0.0,0.61,0
3206,YLR192C,0.9424681067466736,YLR192C,1.0,4.31,1
3207,YOL059W,0.9422674179077148,YOL059W,1.0,2.49,1
3208,YJL033W,0.9401349425315857,YJL033W,1.0,1.21,1
